name	strand	Assay title	ontology_curie	biosample_name	biosample_type	biosample_life_stage	data_source	endedness	genetically_modified	nonzero_mean	output_type	gtex_tissue	histone_mark	transcription_factor
EFO:0001187 TF ChIP-seq ZNF780A genetically modified (insertion) using CRISPR targeting H. sapiens ZNF780A	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8805251121520996	OutputType.CHIP_TF			ZNF780A
EFO:0001187 TF ChIP-seq ZNF782 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF782	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8793777823448181	OutputType.CHIP_TF			ZNF782
EFO:0001187 TF ChIP-seq ZNF784 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF784	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9371065497398376	OutputType.CHIP_TF			ZNF784
EFO:0001187 TF ChIP-seq ZNF786 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF786	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8060355186462402	OutputType.CHIP_TF			ZNF786
EFO:0001187 TF ChIP-seq ZNF788 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF788P	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9144960641860962	OutputType.CHIP_TF			ZNF788
EFO:0001187 TF ChIP-seq ZNF790 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF790	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9407778382301331	OutputType.CHIP_TF			ZNF790
EFO:0001187 TF ChIP-seq ZNF792 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF792	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9787392616271973	OutputType.CHIP_TF			ZNF792
EFO:0001187 TF ChIP-seq ZNF800 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF800	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8069673776626587	OutputType.CHIP_TF			ZNF800
EFO:0001187 TF ChIP-seq ZNF816 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF816	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.7978860139846802	OutputType.CHIP_TF			ZNF816
EFO:0001187 TF ChIP-seq ZNF827 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF827	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8446609973907471	OutputType.CHIP_TF			ZNF827
EFO:0001187 TF ChIP-seq ZNF83 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF83	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9917730093002319	OutputType.CHIP_TF			ZNF83
EFO:0001187 TF ChIP-seq ZNF839 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF839	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9501646757125854	OutputType.CHIP_TF			ZNF839
EFO:0001187 TF ChIP-seq ZNF865 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF865	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8291120529174805	OutputType.CHIP_TF			ZNF865
EFO:0001187 TF ChIP-seq ZNF878 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF878	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.7349171042442322	OutputType.CHIP_TF			ZNF878
EFO:0001187 TF ChIP-seq ZNF879 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF879	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9142216444015503	OutputType.CHIP_TF			ZNF879
EFO:0001187 TF ChIP-seq ZNF891 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF891	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9974570274353027	OutputType.CHIP_TF			ZNF891
EFO:0001187 TF ChIP-seq ZSCAN20 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN20	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9458503723144531	OutputType.CHIP_TF			ZSCAN20
EFO:0001187 TF ChIP-seq ZSCAN21 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN21	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8776640892028809	OutputType.CHIP_TF			ZSCAN21
EFO:0001187 TF ChIP-seq ZSCAN22 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN22	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	1.0058757066726685	OutputType.CHIP_TF			ZSCAN22
EFO:0001187 TF ChIP-seq ZSCAN25 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN25	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8357770442962646	OutputType.CHIP_TF			ZSCAN25
EFO:0001187 TF ChIP-seq ZSCAN29 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN29	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9239325523376465	OutputType.CHIP_TF			ZSCAN29
EFO:0001187 TF ChIP-seq ZSCAN31 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN31	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.8395699262619019	OutputType.CHIP_TF			ZSCAN31
EFO:0001187 TF ChIP-seq ZSCAN5A genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN5A	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.7614693641662598	OutputType.CHIP_TF			ZSCAN5A
EFO:0001187 TF ChIP-seq ZSCAN9 genetically modified (insertion) using CRISPR targeting H. sapiens ZSCAN9	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.9975289106369019	OutputType.CHIP_TF			ZSCAN9
EFO:0001187 TF ChIP-seq ZXDC genetically modified (insertion) using CRISPR targeting H. sapiens ZXDC	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.7688897252082825	OutputType.CHIP_TF			ZXDC
EFO:0001187 TF ChIP-seq ZZZ3 genetically modified (insertion) using CRISPR targeting H. sapiens ZZZ3	.	TF ChIP-seq	EFO:0001187	HepG2	cell_line	child	encode	single	True	0.889116108417511	OutputType.CHIP_TF			ZZZ3
EFO:0001196 TF ChIP-seq BHLHE40	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	0.9617088437080383	OutputType.CHIP_TF			BHLHE40
EFO:0001196 TF ChIP-seq CEBPB	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	1.1773030757904053	OutputType.CHIP_TF			CEBPB
EFO:0001196 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	1.046344518661499	OutputType.CHIP_TF			CTCF
EFO:0001196 TF ChIP-seq FOS	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	0.999296247959137	OutputType.CHIP_TF			FOS
EFO:0001196 TF ChIP-seq MAFK	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	0.959997296333313	OutputType.CHIP_TF			MAFK
EFO:0001196 TF ChIP-seq MAZ	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	1.0771269798278809	OutputType.CHIP_TF			MAZ
EFO:0001196 TF ChIP-seq MXI1	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	1.1126296520233154	OutputType.CHIP_TF			MXI1
EFO:0001196 TF ChIP-seq NFE2L2	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	1.0751221179962158	OutputType.CHIP_TF			NFE2L2
EFO:0001196 TF ChIP-seq POLR2A	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	0.9650447964668274	OutputType.CHIP_TF			POLR2A
EFO:0001196 TF ChIP-seq RAD21	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	0.949391782283783	OutputType.CHIP_TF			RAD21
EFO:0001196 TF ChIP-seq SMC3	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	1.1166452169418335	OutputType.CHIP_TF			SMC3
EFO:0001196 TF ChIP-seq USF2	.	TF ChIP-seq	EFO:0001196	IMR-90	cell_line	embryonic	encode	single	False	1.0029001235961914	OutputType.CHIP_TF			USF2
EFO:0001200 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0001200	MCF 10A	cell_line	adult	encode	single	False	1.318040370941162	OutputType.CHIP_TF			CTCF
EFO:0001203 TF ChIP-seq ATF7	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.8176344633102417	OutputType.CHIP_TF			ATF7
EFO:0001203 TF ChIP-seq BMI1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7774032354354858	OutputType.CHIP_TF			BMI1
EFO:0001203 TF ChIP-seq CEBPB	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	1.019426703453064	OutputType.CHIP_TF			CEBPB
EFO:0001203 TF ChIP-seq CEBPG stably expressing C-terminal eGFP-tagged CEBPG	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	True	0.726031482219696	OutputType.CHIP_TF			CEBPG
EFO:0001203 TF ChIP-seq CHD1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7837904691696167	OutputType.CHIP_TF			CHD1
EFO:0001203 TF ChIP-seq CLOCK	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.769209623336792	OutputType.CHIP_TF			CLOCK
EFO:0001203 TF ChIP-seq CREB1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7267917990684509	OutputType.CHIP_TF			CREB1
EFO:0001203 TF ChIP-seq CTBP1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7824333906173706	OutputType.CHIP_TF			CTBP1
EFO:0001203 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.6123906373977661	OutputType.CHIP_TF			CTCF
EFO:0001203 TF ChIP-seq CUX1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7772772312164307	OutputType.CHIP_TF			CUX1
EFO:0001203 TF ChIP-seq DPF2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7945062518119812	OutputType.CHIP_TF			DPF2
EFO:0001203 TF ChIP-seq E2F1 stably expressing N-terminal HA-tagged E2F1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	True	0.9911985993385315	OutputType.CHIP_TF			E2F1
EFO:0001203 TF ChIP-seq EGR1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9216676354408264	OutputType.CHIP_TF			EGR1
EFO:0001203 TF ChIP-seq ELF1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7576064467430115	OutputType.CHIP_TF			ELF1
EFO:0001203 TF ChIP-seq ELK1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.8122826218605042	OutputType.CHIP_TF			ELK1
EFO:0001203 TF ChIP-seq EP300	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9734253287315369	OutputType.CHIP_TF			EP300
EFO:0001203 TF ChIP-seq ESR1 genetically modified (insertion) using CRISPR targeting H. sapiens ESR1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	True	0.7734440565109253	OutputType.CHIP_TF			ESR1
EFO:0001203 TF ChIP-seq FOS	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.769516110420227	OutputType.CHIP_TF			FOS
EFO:0001203 TF ChIP-seq FOSL2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9447552561759949	OutputType.CHIP_TF			FOSL2
EFO:0001203 TF ChIP-seq FOSL2 stably expressing C-terminal eGFP-tagged FOSL2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	True	0.7520132064819336	OutputType.CHIP_TF			FOSL2
EFO:0001203 TF ChIP-seq FOXA1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.833102822303772	OutputType.CHIP_TF			FOXA1
EFO:0001203 TF ChIP-seq FOXM1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.8846643567085266	OutputType.CHIP_TF			FOXM1
EFO:0001203 TF ChIP-seq GABPA	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.8911364078521729	OutputType.CHIP_TF			GABPA
EFO:0001203 TF ChIP-seq GATA3	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.6778743267059326	OutputType.CHIP_TF			GATA3
EFO:0001203 TF ChIP-seq HCFC1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7765213251113892	OutputType.CHIP_TF			HCFC1
EFO:0001203 TF ChIP-seq HDAC2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9472036361694336	OutputType.CHIP_TF			HDAC2
EFO:0001203 TF ChIP-seq JUND	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	1.0421855449676514	OutputType.CHIP_TF			JUND
EFO:0001203 TF ChIP-seq KLF4 stably expressing C-terminal eGFP-tagged KLF4	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	True	0.7486674785614014	OutputType.CHIP_TF			KLF4
EFO:0001203 TF ChIP-seq KLF9 stably expressing C-terminal eGFP-tagged KLF9	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	True	0.7397853136062622	OutputType.CHIP_TF			KLF9
EFO:0001203 TF ChIP-seq MAFK	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.8119218349456787	OutputType.CHIP_TF			MAFK
EFO:0001203 TF ChIP-seq MAX	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9116843342781067	OutputType.CHIP_TF			MAX
EFO:0001203 TF ChIP-seq MAZ	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7832379341125488	OutputType.CHIP_TF			MAZ
EFO:0001203 TF ChIP-seq MBD2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	1.005852460861206	OutputType.CHIP_TF			MBD2
EFO:0001203 TF ChIP-seq MNT	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7784186005592346	OutputType.CHIP_TF			MNT
EFO:0001203 TF ChIP-seq MSX2 genetically modified (insertion) using CRISPR targeting H. sapiens MSX2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	True	0.7632767558097839	OutputType.CHIP_TF			MSX2
EFO:0001203 TF ChIP-seq MYC	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9957280158996582	OutputType.CHIP_TF			MYC
EFO:0001203 TF ChIP-seq NCOA3	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7867421507835388	OutputType.CHIP_TF			NCOA3
EFO:0001203 TF ChIP-seq NFIB	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7570257782936096	OutputType.CHIP_TF			NFIB
EFO:0001203 TF ChIP-seq NR2F2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9276756644248962	OutputType.CHIP_TF			NR2F2
EFO:0001203 TF ChIP-seq NRF1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.8003023266792297	OutputType.CHIP_TF			NRF1
EFO:0001203 TF ChIP-seq OVOL1 genetically modified (insertion) using CRISPR targeting H. sapiens OVOL1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	True	0.7753540873527527	OutputType.CHIP_TF			OVOL1
EFO:0001203 TF ChIP-seq PKNOX1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7598346471786499	OutputType.CHIP_TF			PKNOX1
EFO:0001203 TF ChIP-seq PML	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	1.0142064094543457	OutputType.CHIP_TF			PML
EFO:0001203 TF ChIP-seq POLR2A	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.821164608001709	OutputType.CHIP_TF			POLR2A
EFO:0001203 TF ChIP-seq RAD21	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	1.1115342378616333	OutputType.CHIP_TF			RAD21
EFO:0001203 TF ChIP-seq RAD21 genetically modified (insertion) using CRISPR targeting H. sapiens RAD21	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	True	0.8442668914794922	OutputType.CHIP_TF			RAD21
EFO:0001203 TF ChIP-seq RAD51	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.8033204674720764	OutputType.CHIP_TF			RAD51
EFO:0001203 TF ChIP-seq REST	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9930796027183533	OutputType.CHIP_TF			REST
EFO:0001203 TF ChIP-seq RFX1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7430601119995117	OutputType.CHIP_TF			RFX1
EFO:0001203 TF ChIP-seq RFX5	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7860402464866638	OutputType.CHIP_TF			RFX5
EFO:0001203 TF ChIP-seq SIN3A	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7774294018745422	OutputType.CHIP_TF			SIN3A
EFO:0001203 TF ChIP-seq SMARCE1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.8304082155227661	OutputType.CHIP_TF			SMARCE1
EFO:0001203 TF ChIP-seq SPDEF genetically modified (insertion) using CRISPR targeting H. sapiens SPDEF	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	True	0.7863720655441284	OutputType.CHIP_TF			SPDEF
EFO:0001203 TF ChIP-seq SRF	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.8488399386405945	OutputType.CHIP_TF			SRF
EFO:0001203 TF ChIP-seq SUZ12	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.777270495891571	OutputType.CHIP_TF			SUZ12
EFO:0001203 TF ChIP-seq TAF1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9325705766677856	OutputType.CHIP_TF			TAF1
EFO:0001203 TF ChIP-seq TARDBP	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7913354635238647	OutputType.CHIP_TF			TARDBP
EFO:0001203 TF ChIP-seq TCF12	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9399077296257019	OutputType.CHIP_TF			TCF12
EFO:0001203 TF ChIP-seq TCF7L2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.7937309741973877	OutputType.CHIP_TF			TCF7L2
EFO:0001203 TF ChIP-seq TEAD4	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9880518317222595	OutputType.CHIP_TF			TEAD4
EFO:0001203 TF ChIP-seq TOE1	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7869079113006592	OutputType.CHIP_TF			TOE1
EFO:0001203 TF ChIP-seq TRIM22	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7673547267913818	OutputType.CHIP_TF			TRIM22
EFO:0001203 TF ChIP-seq ZBTB40	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7475370168685913	OutputType.CHIP_TF			ZBTB40
EFO:0001203 TF ChIP-seq ZFX	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.596068799495697	OutputType.CHIP_TF			ZFX
EFO:0001203 TF ChIP-seq ZHX2	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	single	False	0.9741707444190979	OutputType.CHIP_TF			ZHX2
EFO:0001203 TF ChIP-seq ZNF217	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7476333379745483	OutputType.CHIP_TF			ZNF217
EFO:0001203 TF ChIP-seq ZNF24	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7968990206718445	OutputType.CHIP_TF			ZNF24
EFO:0001203 TF ChIP-seq ZNF444	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7804219126701355	OutputType.CHIP_TF			ZNF444
EFO:0001203 TF ChIP-seq ZNF574	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7526801228523254	OutputType.CHIP_TF			ZNF574
EFO:0001203 TF ChIP-seq ZNF579	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7732386589050293	OutputType.CHIP_TF			ZNF579
EFO:0001203 TF ChIP-seq ZNF687	.	TF ChIP-seq	EFO:0001203	MCF-7	cell_line	adult	encode	paired	False	0.7778093218803406	OutputType.CHIP_TF			ZNF687
EFO:0001247 TF ChIP-seq JUND	.	TF ChIP-seq	EFO:0001247	T47D	cell_line	adult	encode	single	False	0.8883627653121948	OutputType.CHIP_TF			JUND
EFO:0001260 TF ChIP-seq CTCF	.	TF ChIP-seq	EFO:0001260	WI38	cell_line	unknown	encode	single	False	1.2429898977279663	OutputType.CHIP_TF			CTCF
EFO:0002067 TF ChIP-seq ADNP stably expressing C-terminal eGFP-tagged ADNP	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.6634426712989807	OutputType.CHIP_TF			ADNP
EFO:0002067 TF ChIP-seq AFF1	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.6918033361434937	OutputType.CHIP_TF			AFF1
EFO:0002067 TF ChIP-seq AFF4 genetically modified (insertion) using CRISPR targeting H. sapiens AFF4	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.8278899192810059	OutputType.CHIP_TF			AFF4
EFO:0002067 TF ChIP-seq AGO1	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	1.2430368661880493	OutputType.CHIP_TF			AGO1
EFO:0002067 TF ChIP-seq ARID1B	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.6704846620559692	OutputType.CHIP_TF			ARID1B
EFO:0002067 TF ChIP-seq ARID3A	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	1.01883864402771	OutputType.CHIP_TF			ARID3A
EFO:0002067 TF ChIP-seq ARID4B genetically modified (insertion) using CRISPR targeting H. sapiens ARID4B	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	True	0.7715880870819092	OutputType.CHIP_TF			ARID4B
EFO:0002067 TF ChIP-seq ARNT	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7356583476066589	OutputType.CHIP_TF			ARNT
EFO:0002067 TF ChIP-seq ASH1L	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	paired	False	0.7389912605285645	OutputType.CHIP_TF			ASH1L
EFO:0002067 TF ChIP-seq ATF1	.	TF ChIP-seq	EFO:0002067	K562	cell_line	adult	encode	single	False	0.932928204536438	OutputType.CHIP_TF			ATF1
